Date,Open,High,Low,Close,Volume
2022-10-17,1231.9604957850818,1259.3373956914168,1211.4278208553303,1255.915283203125,66632800
2022-10-18,1255.915283203125,1269.6037331562925,1242.2268332499573,1255.915283203125,61532100
2022-10-19,1255.9151257256776,1262.7593498440738,1235.3824533704894,1238.8045654296875,48120900
2022-10-20,1238.8047207616655,1300.4027455509195,1238.8047207616655,1255.915283203125,204131600
2022-10-21,1259.3372012867646,1296.980432846967,1259.3372012867646,1279.869873046875,102260500
2022-10-24,1283.2920551300049,1327.7795130411785,1283.2920551300049,1314.091064453125,119392900
2022-10-25,1324.3574759485869,1331.2017006304916,1290.1363525390625,1290.1363525390625,72611000
2022-10-26,1296.9805037180583,1327.7795130411785,1279.8699429829915,1314.091064453125,74750200
2022-10-27,1324.357530628551,1331.2017555930397,1303.8248557350853,1317.5133056640625,54023400
2022-10-28,1314.0911731020942,1317.5132855320476,1290.1363860924207,1307.2469482421875,57450000
2022-10-31,1317.5131326023536,1365.422701060621,1314.0910205696202,1351.7342529296875,164501600
2022-11-01,1344.890109103872,1362.0006702883998,1327.7795479193444,1331.20166015625,69401100
2022-11-02,1327.779541015625,1344.8901021111872,1314.091092139175,1327.779541015625,52163200
2022-11-03,1327.779541015625,1348.3122143302996,1314.091092139175,1327.779541015625,44920700
2022-11-04,1327.7795479193444,1334.6237723931554,1293.558425550289,1331.20166015625,73593700
2022-11-07,1314.091089527027,1317.513201739337,1259.3372941300677,1266.1815185546875,229111200
2022-11-08,1266.1815254643277,1300.4026477741745,1266.1815254643277,1269.6036376953125,106914700
2022-11-09,1266.1814905385504,1283.2920512215037,1252.4930419921875,1252.4930419921875,85043800
2022-11-10,1252.493123372396,1252.493123372396,1208.0056627061633,1231.96044921875,110580700
2022-11-11,1249.0709158090444,1255.9151400052585,1218.2719069260818,1245.6488037109375,89195600
2022-11-14,1252.4930136664798,1255.9151257256776,1235.3824533704894,1238.8045654296875,60707500
2022-11-15,1249.0710110134548,1249.0710110134548,1225.1162245008682,1231.96044921875,45414100
2022-11-16,1235.3824462890625,1238.8045583286444,1218.271886091153,1235.3824462890625,34721300
2022-11-17,1238.804673936632,1252.493123372396,1231.96044921875,1231.96044921875,56500000
2022-11-18,1235.382432007856,1242.2266560078997,1225.1160960077907,1228.5382080078125,21912100
2022-11-21,1235.3825615776911,1242.226786295573,1225.1162245008682,1231.96044921875,15603200
2022-11-22,1242.2266553513546,1290.136223326338,1238.8045433531415,1286.714111328125,123915200
2022-11-23,1293.558478443478,1300.4027031971473,1276.447916559305,1296.9805908203125,50996500
2022-11-24,1300.40267578125,1303.8247880859376,1283.2921142578125,1283.2921142578125,19981700
2022-11-25,1283.2920866192512,1286.7141988502358,1266.1815254643277,1269.6036376953125,20408000
2022-11-28,1266.1815116075966,1276.4478481881988,1255.9151750269943,1262.7593994140625,32216300
2022-11-29,1269.603522844212,1283.2919705298639,1269.603522844212,1273.025634765625,30670000
2022-11-30,1273.0256633352726,1310.6688953156165,1273.0256633352726,1286.714111328125,107333400
2022-12-01,1300.402587890625,1314.0910361842107,1293.5583637438324,1300.402587890625,58421400
2022-12-02,1300.4025736813824,1303.824685717386,1283.2920135013642,1293.558349609375,21365800
2022-12-05,1293.5584233122052,1303.824760005159,1269.6036376953125,1269.6036376953125,28707000
2022-12-06,1262.7593784019596,1262.7593784019596,1231.9603691726436,1252.4930419921875,50900100
2022-12-07,1252.493170714833,1259.3373956914168,1238.8047207616655,1255.915283203125,41257100
2022-12-08,1255.9151819177575,1273.0257429793073,1231.960396431588,1266.1815185546875,59926700
2022-12-09,1269.6036851671008,1276.4479098849827,1228.538336859809,1231.96044921875,67891200
2022-12-12,1231.9604826626712,1249.071044921875,1221.694145307149,1249.071044921875,23620300
2022-12-13,1252.4930279071516,1255.9151400052585,1242.2266916128306,1245.6488037109375,20479200
2022-12-14,1255.9152698255566,1276.4479445366012,1245.6489324700344,1249.071044921875,29273500
2022-12-15,1249.0709016072817,1255.9151257256776,1238.8045654296875,1238.8045654296875,16453300
2022-12-16,1235.3824813092342,1252.4930419921875,1231.9603691726436,1252.4930419921875,26631300
2022-12-19,1252.4930279071516,1259.3372521033655,1245.6488037109375,1245.6488037109375,13310300
2022-12-20,1245.6488037109375,1255.9151400052585,1242.2266916128306,1245.6488037109375,9417200
2022-12-21,1255.9151400052585,1255.9151400052585,1242.2266916128306,1245.6488037109375,9493200
2022-12-22,1249.071044921875,1255.9152698255566,1242.2268200181936,1249.071044921875,12836200
2022-12-23,1249.070872727719,1249.070872727719,1221.6939768871114,1225.1160888671875,18718700
